ERR3141389_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017253401512578	0.06659991775580626	0.07947292199317016	0.08170781856215695	0.0875185496415226	0.0981566573098997	0.0985142407609376	0.09922940766301336	0.09922940766301336	0.1006597414671649	0.10146430423200015	0.10146430423200015	0.10209007527131644	0.10852657738999838	0.11603582986179402	0.1166616009011103	0.11809193470526183	0.12023743541148915	0.12131018576460281	0.122293540254957	0.123813269921868	0.1241708533729059	0.1260481664908548	0.12828306305984158	0.12864064651087947	0.12971339686399314	0.13230587688401782	0.13257406447229622	0.13302104378609358	0.1335574189626504	0.14258640110135704	0.15295632118145572	0.15644275982907513	0.15823067708426455	0.15849886467254298	0.1599291984766945	0.1609125529670487	0.16287926194775706	0.16547174196778172	0.16699147163469275	0.16797482612504694	0.16851120130160377
ERR3141389_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01439273390427491	0.05774972734261859	0.06838783501099568	0.06963937708962828	0.07491373299243712	0.08385331926838424	0.08412150685666267	0.08447909030770057	0.08447909030770057	0.08564123652357367	0.08626700756288999	0.08626700756288999	0.0868927786022063	0.09306109313260982	0.10021276215336754	0.10057034560440543	0.10182188768303804	0.10369920080098693	0.10477195115410058	0.10575530564445476	0.1072750353113658	0.10763261876240368	0.10879476497827681	0.11085086982174466	0.11120845327278255	0.11201301603761779	0.11442670433212351	0.11469489192040191	0.11487368364592085	0.11523126709695874	0.12211474852943804	0.12989218858951207	0.13230587688401782	0.13409379413920725	0.13427258586472618	0.13498775276680194	0.1357029196688777	0.13740144106130767	0.139546941767535	0.14061969212064868	0.14097727557168654	0.14124546315996495
ERR3141390_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.87249703797299e-05	0.073450397364288	0.25467527917842625	0.3114359828222115	0.3160807560746155	0.37118823534042644	0.4843160177760983	0.48754374156166724	0.49022039055457806	0.4906927403768565	0.4921885148140713	0.4945502639254632	0.4962034883034375	0.5034461855783727	0.5537514416510201	0.6242890151112581	0.6270443890745486	0.6466469066991014	0.6763262205322595	0.6846710673925109	0.6919924896378257	0.7045097599282029	0.7116737322327582	0.7376529724580692	0.7541852162378124	0.7744962585957829	0.7862262791823624	0.8590468767836125	0.8917177394912006	0.9128947565233478	0.9680022357891588	1.0054753216899104	1.2673145731728919	1.4635759243295583	1.51844722868423	1.5692248345791562	1.6507051789221763	1.6689693720502738	1.740845270006967	1.7746182822998713	1.812327543111762	1.8860928403575687	1.9212829021173081
ERR3141390_1 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006297997630378392	0.0007872497037972988	0.0007872497037972988	0.0007872497037972988	0.0007872497037972988	0.0007872497037972988	0.010391696090124346	0.026609039988348702	0.026766489929108163	0.026766489929108163	0.026766489929108163	0.026766489929108163	0.026766489929108163	0.027396289692146008	0.04983290625036903	0.16618841247160981	0.20901479635818285	0.2123212451141315	0.22775133930855856	0.32245747867537367	0.3241894280237277	0.32592137737208177	0.3263937271943601	0.32749587677967634	0.32844057642423313	0.32891292624651153	0.33284917476549797	0.35284531724194934	0.39079075296497917	0.3924439773429535	0.3977972753287752	0.4140933441973793	0.4180295927163657	0.42409141543560497	0.4303894130659833	0.43416821164421043	0.4423556085637023	0.45054300548319415	0.4560537534097753	0.4625092009809132	0.47959251955331456	0.488488441206224	0.49045656546571725
ERR3141390_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047234982227837934	0.0703013985490988	0.23774941054678428	0.2897866159677857	0.2941164893386709	0.34686221949308993	0.4566835531728131	0.45920275222496443	0.46030490181028066	0.4606985266621793	0.46180067624749555	0.4638475254773685	0.4655007498553429	0.47211364736724015	0.5203720542100145	0.5877606288550634	0.5902798279072148	0.6085440210353121	0.6382233348684703	0.6468043566398607	0.6530236292998595	0.6635727753307433	0.669792047990742	0.6931733641935217	0.7078949336545313	0.7258442269011096	0.7364720979023731	0.7986648245023598	0.8257462143129869	0.8454274569079192	0.8928986140468964	0.9239949773468897	1.1293884250676052	1.2836106420414957	1.3284838751579418	1.3706017343110974	1.4389350086007027	1.4542863778247503	1.5247452263146084	1.553716015414349	1.5803250554026977	1.6240961389338278	1.6520435034186318
ERR3141390_2 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011021495853162186	0.002361749111391897	0.002361749111391897	0.002361749111391897	0.002361749111391897	0.002361749111391897	0.002361749111391897	0.002361749111391897	0.002361749111391897	0.004566048282024334	0.007951222008352719	0.00826612188987164	0.00826612188987164	0.00826612188987164	0.00834484686025137	0.037630535841510895	0.11934705509567052	0.14918381886958815	0.15233281768477733	0.17673755850249365	0.22964073859767212	0.23160886285716537	0.23294718735362077	0.23310463729438022	0.2334982621462789	0.23475786167235455	0.23546638640577214	0.23956008486551808	0.2595562273419694	0.28860574141208983	0.2897866159677857	0.2960846135981641	0.3143488067262615	0.3193872048305642	0.32174895394195613	0.3277320516908156	0.3301725257725872	0.33426622423233315	0.3370215981956237	0.339855697129294	0.34221744624068584	0.3504835681305575	0.3538687418568859
ERR3141391_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005895096753275464	0.0007368870941594329	0.0007368870941594329	0.02284349991894242	0.08120495777636949	0.0999218899680191	0.10124828673750608	0.11701767055251792	0.14590364464356773	0.14590364464356773	0.14590364464356773	0.14590364464356773	0.14649315431889526	0.15091447688385184	0.15179874139684318	0.15179874139684318	0.154598912354649	0.1613782736209158	0.16196778329624334	0.16594697360470428	0.17434748647812182	0.17817929936775084	0.17980045097490163	0.17980045097490163	0.17980045097490163	0.18024258323139727	0.18068471548789294	0.18245324451387557	0.18274799935153935	0.1834848864456988	0.18510603805284953	0.18716932191649596	0.18716932191649596	0.1912958896437888	0.1996964025172063	0.20632838636464118	0.20677051862113688	0.20706527345880063	0.20706527345880063	0.20706527345880063	0.2111918411860935	0.21517103149455438	0.21561316375105005	0.2204766185725023	0.22327678953030816
ERR3141391_1 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004421322564956597	0.0007368870941594329	0.0007368870941594329	0.007368870941594328	0.04406584823073408	0.06027736430224161	0.0614563836528967	0.0679409900814997	0.09402679321474365	0.09432154805240742	0.09432154805240742	0.09432154805240742	0.0944689254712393	0.09682696417254948	0.09726909642904515	0.09726909642904515	0.09830073836086835	0.10169041899400173	0.10183779641283361	0.10316419318232059	0.1067012512342859	0.10920666735442797	0.11200683831223382	0.11200683831223382	0.11200683831223382	0.11200683831223382	0.11200683831223382	0.11333323508172077	0.1142174995947121	0.1142174995947121	0.11436487701354399	0.11569127378303097
ERR3141391_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005895096753275464	0.0007368870941594329	0.0007368870941594329	0.02092759347412789	0.07589937069842159	0.09476368030890307	0.09594269965955816	0.11038568670508306	0.1385347737019734	0.1385347737019734	0.1385347737019734	0.1385347737019734	0.13912428337730093	0.14354560594225751	0.14442987045524885	0.14442987045524885	0.14664053173772715	0.15327251558516203	0.1538620252604896	0.15622006396179974	0.16108351878325206	0.16491533167288108	0.16653648328003184	0.16653648328003184	0.16653648328003184	0.1669786155365275	0.16742074779302313	0.16977878649433334	0.170220918750829	0.170220918750829	0.17184207035797977	0.17390535422162617	0.17390535422162617	0.17862143162424654	0.1855481703093452	0.19011687029313368	0.19055900254962937	0.19085375738729313	0.19085375738729313	0.19085375738729313	0.19424343802042648	0.19674885414056859	0.19674885414056859	0.198812138004215	0.20043328961136575
ERR3141391_2 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005895096753275464	0.0007368870941594329	0.0007368870941594329	0.013263967694869793	0.046571264350876156	0.05909834495158652	0.06071949655873726	0.07147804813346499	0.08842645129913194	0.08842645129913194	0.08842645129913194	0.08842645129913194	0.0888685835556276	0.09048973516277836	0.09063711258161025	0.09063711258161025	0.092258264188761	0.09653220933488571	0.09682696417254948	0.09815336094203647	0.10021664480568289	0.10198517383166553	0.10316419318232059	0.10316419318232059	0.10316419318232059	0.10316419318232059	0.10316419318232059	0.10316419318232059	0.10316419318232059	0.10316419318232059	0.1031641931823206
ERR3141392_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004088056742227582	0.13827851930584795	0.46154160619749407	0.5605747807779572	0.5688530956809681	0.6457085624348466	0.7901191668540359	0.7956380434560432	0.8029965455920527	0.8033031498477199	0.8068801994971689	0.8111726590765078	0.8119902704249535	0.8251742534186375	0.9058111726590765	1.0019827075199805	1.0059685628436523	1.0386730167814728	1.0915111501747645	1.1069435643766736	1.1204341516260246	1.1393414140588272	1.1514011814483986	1.1901355190810048	1.2148682623714817	1.2637205404411014	1.2828322057110153	1.321668744762177	1.353044580258774	1.3804345604316988	1.4082333462788463	1.444310447029005	1.6243893465241297	1.7454980275126217	1.7718659934999899	1.8022198148110296	1.842895979396194	1.8559777609713222	1.886638186538029	1.901866197902827	1.9193426404758498	1.949900864624001	1.9612452220836825
ERR3141392_1 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010220141855568954	0.0005110070927784477	0.0005110070927784477	0.0005110070927784477	0.0005110070927784477	0.0005110070927784477	0.0005110070927784477	0.0005110070927784477	0.0021462297896694808	0.0050078695092287875	0.005621078020562925	0.005621078020562925	0.005723279439118615	0.006132085113341373	0.006132085113341373	0.00674529362467551	0.050896306440733396	0.2657236882447928	0.3403307237904462	0.34922224720479117	0.37507920609938067	0.4959834842507614	0.4997649367373219	0.5070212374547759	0.507941050221777	0.5090652658258896	0.5110070927784477	0.5120291069640046	0.5162193651247879	0.5444269566461583	0.6059522106166833	0.609018253173354	0.6185229850990333	0.6489790078286286	0.6567463156388611	0.6858737199272326	0.6935388263189093	0.6974224802240254	0.7088690391022627	0.7189869795392759	0.7325797682071826	0.7415734930400835	0.7506694192915397	0.7596631441244405	0.7654886249821148
ERR3141392_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004088056742227582	0.12805837745027898	0.431596590560677	0.5239866729350203	0.5318561821638084	0.6031927723156797	0.7383030476463014	0.7438219242483085	0.7509760235472068	0.7515892320585409	0.7552684831265457	0.7595609427058847	0.7603785540543303	0.7725405228624573	0.8467387527338879	0.9342231670175583	0.936880403900006	0.9660078081883776	1.012305050794105	1.0274308607403468	1.0397972323855853	1.0570692721214971	1.0669828097213991	1.1021400977045561	1.124522208368252	1.1705128467183123	1.1878870878727796	1.2225333687631585	1.252887190074198	1.2787441489687876	1.301637266725262	1.3301514625022994	1.4819205690574986	1.585450606054412	1.606810702532551	1.631850050078695	1.6659853238762952	1.6767164728246429	1.7001205976738958	1.7112605522964661	1.7196410686180326	1.738854935306502	1.7491772785806268
ERR3141392_2 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003372646812337755	0.005110070927784477	0.005110070927784477	0.005110070927784477	0.005110070927784477	0.005110070927784477	0.0055188766020072355	0.005621078020562925	0.005621078020562925	0.05079410502217772	0.1821229278662388	0.23516546409664169	0.23823150665331233	0.2661324939190156	0.3225476769617563	0.32448950391431436	0.3273511436338736	0.327555546470985	0.32796435214520775	0.32959957484209884	0.33011058193487725	0.33440304151421624	0.3595445904789159	0.3912270302311796	0.3935776628579605	0.400322956482636	0.41371134231343126	0.41728839196288037	0.42025223310099546	0.4247490955174458	0.425668908284447	0.42996136786378597	0.4318009933977883	0.4339472231874578	0.4360934529771273	0.44110132248635614	0.44457617071724953
ERR3141393_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033945339517042685	0.00042431674396303353	0.00042431674396303353	0.07501920033266432	0.28081282115473555	0.3906259944923686	0.3986880126276663	0.44205318386068837	0.5124049000097595	0.5173269742397305	0.5231825453064204	0.5281894828851842	0.5291229797219028	0.5328569670687775	0.5342147806494592	0.5409189852040751	0.5757978215578364	0.6290920045995935	0.6332503086904312	0.6444522707310554	0.6615098038383692	0.6657529712779995	0.6712690889495191	0.6789067903408537	0.6806889206654985	0.6917211560085373	0.7048749750713912	0.7206595579468161	0.7296550729188324	0.7467974693749391	0.7517195436049102	0.7532470838831771	0.7581691581131483	0.7693711201537724	0.8042499565075337	0.8354796688632129	0.8435416869985106	0.8486334879260671	0.8583079096884243	0.8603446300594468	0.8688309649387074	0.8702736418681818	0.8768081197252124	0.8853793179532656	0.8910651623223704
ERR3141393_1 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004243167439630335	0.0008486334879260671	0.0008486334879260671	0.0008486334879260671	0.0008486334879260671	0.0008486334879260671	0.0008486334879260671	0.0008486334879260671	0.0008486334879260671	0.0023761737661929876	0.0056009810203120425	0.005940434415482469	0.005940434415482469	0.006279887810652897	0.006619341205823323	0.0068739312522011434	0.007213384647371571	0.034369656261005715	0.1835594234384083	0.28802620580210714	0.2973611741692939	0.31255171360317047	0.37636895189521075	0.37916944240536676	0.3846006967280936	0.38884386416772393	0.38918331756289437	0.3910503112363317	0.392068671421843	0.3950388886295842	0.4059862606238305	0.440186190187251	0.4419683205118957	0.44536285446359997	0.45664967985301674	0.4587712635728319	0.46114743733902486	0.46301443101246215	0.46377820115159557	0.4676819151960555	0.4745558464482567	0.47947792067822786	0.48287245462993217	0.48686103202318465	0.48991611257971845	0.4900858392773037
ERR3141393_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042431674396303353	0.0007637701391334604	0.0008486334879260671	0.0008486334879260671	0.07255816321767873	0.27113839939237844	0.37653867859279594	0.3833277464962045	0.4204130299185736	0.484399994908199	0.4894069324869629	0.49509277685606756	0.4997602610396609	0.5005240311787944	0.5036639750841208	0.5049369253160099	0.5116411298706258	0.5427011155287198	0.5875089636912161	0.5903094542013723	0.6003233293588999	0.6161079122343247	0.6206056697203328	0.6261217873918523	0.6331654453416385	0.6348627123174907	0.6460646743581149	0.6570969097011538	0.6705053188103856	0.6789916536896463	0.6948610999138637	0.698255633865568	0.6992739940510793	0.7025836646539909	0.708184645674303	0.7345771471488036	0.7602907418329634	0.7677587165267128	0.7716624305711728	0.7789606785673369	0.7804882188456039	0.7850708396804047	0.7858346098195381	0.7888048270272793	0.7909264107470945	0.7943209446987988
ERR3141393_2 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042431674396303353	0.00042431674396303353	0.00042431674396303353	0.00042431674396303353	0.00042431674396303353	0.00042431674396303353	0.00042431674396303353	0.00042431674396303353	0.00042431674396303353	0.00042431674396303353	0.001103223534303887	0.0016124036270595277	0.0016972669758521341	0.0016972669758521341	0.042940854489058995	0.1681142939581539	0.24058759382704	0.24958310879905632	0.275975610273557	0.31832242132106775	0.321716955272772	0.32562066931723194	0.3298638367568623	0.3309670602911661	0.3330037806621887	0.33351296075494435	0.33699235805544125	0.35303153097724393	0.3771327220343442	0.3787451256614037	0.3809515727300115	0.38527960351843443	0.3868071437967014	0.38757091393583487	0.3890984542141017	0.38935304426047956	0.3907957211899539	0.3915594913290873	0.39164435467787995	0.39198380807305044	0.39376593839769514	0.39376593839769514
ERR3141394_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002069082527425689	0.10792334463052393	0.36424128812801826	0.45780520001820796	0.4678609411014968	0.528526440805618	0.6474986861325951	0.6510988897303157	0.6562302143983315	0.6569750841082047	0.6582165336246601	0.663430621593773	0.6650031243146164	0.6731966911232221	0.7075848427290371	0.7608430269849744	0.7667192213628633	0.7836856980877538	0.8112458773530641	0.8174117432847927	0.8238672807703609	0.8306952531108655	0.8334264420470674	0.8577588525695935	0.8760081604614882	0.8934712169929611	0.9042304461355746	0.9199968549945583	0.924797126458186	0.9285214750075521	0.9351839207458628	0.9600129110749711	1.033134287594195	1.0900340570984015	1.102820987117892	1.1088213264474267	1.1155665354868343	1.1207806234559472	1.1396506561060693	1.1466441550487683	1.1496650155388097	1.1612932593429421	1.1746181508195637
ERR3141394_1 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012414495164554133	0.002565662334007854	0.0028967155383959643	0.0028967155383959643	0.0028967155383959643	0.0028967155383959643	0.0028967155383959643	0.0031450054416870465	0.036622760735434697	0.1948661924329514	0.2601664369985061	0.27063599458728016	0.28809905111875295	0.3780627594112219	0.38104223825071487	0.3868356693275068	0.3877046839890256	0.38844955369889883	0.3910152160329067	0.39242219215155616	0.3958982507976313	0.4054160304237895	0.4366591765879174	0.44030076183618655	0.44555623145584783	0.4609088238093465	0.46438488245542164	0.46926791722014627	0.4721232511079937	0.47324055567280354	0.47990300141111425	0.4878482783164289	0.4937244726943179	0.49844198085684843	0.5025387642611514	0.5046906100896741	0.505890677955581
ERR3141394_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016552660219405513	0.0002069082527425689	0.00033105320438811027	0.09716411548791035	0.3266253677794192	0.40959557712918937	0.4187823035509594	0.47278535751677	0.5780602765121889	0.5815363351582642	0.5863366066218918	0.5869573313801195	0.5879091093427353	0.5927093808063628	0.5942405018766579	0.60086156596442	0.630821880961544	0.677210711226428	0.682217890942798	0.697032521839166	0.7212407874100466	0.726910073535193	0.7320413982032087	0.7383314090865828	0.7408143081194937	0.7620017132003327	0.7768163440967006	0.7937414391710428	0.8042937600609138	0.8186531928012482	0.8232465560121331	0.8266812330076597	0.8326401906866459	0.8524620012993838	0.9075823598300042	0.9502054598949734	0.9613785055430721	0.9672546999209611	0.9723032612878797	0.9771035327515072	0.9932837581159764	0.9989116625905741	1.0013117983223878	1.0098364183353818	1.0200576860208646
